incident_number,year,country,region,city,route,year_found,where_found,how_long_dead,where_death_registered,date_death_registered,circumstances,details_of_incident,primary_cause,secondary_cause,identification_status,details_of_identification,labels,sex,age,estimated_age,stated_nationality,place_of_birth,place_of_last_known_residence,guessed_nationality,descriptions_of_race,personal_items,features,other_information
Cadiz 31,1992,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,6/10/1992,NA,NA,drowning,NA,identified,NA,NA,male,33,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
Cadiz 31,1992,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,6/10/1992,NA,NA,drowning,NA,identified,NA,NA,NA,30,NA,NA,NA,Morocco,NA,NA,NA,NA,NA
Cadiz 31,1992,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,21/09/1992,NA,NA,drowning,NA,identified,NA,NA,male,21,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1992,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,13/06/1992,NA,NA,drowning,NA,identified,NA,NA,male,21,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1992,Spain,Cadiz,Algeciras,Western Mediterranean (sea),1992,beach El Chimarrol,1-3 months,Algeciras,4/02/1992,NA,NA,NA,NA,unidentified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clothes,NA,NA
NA,1992,Spain,Huelva,Lepe,Western Mediterranean (sea),NA,NA,NA,Lepe,27/12/1992,NA,NA,drowning,NA,unidentified,NA,NA,male,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Spain,Almeria,Almeria,Western Mediterranean (sea),NA,NA,NA,Almeria,31/12/1992,NA,NA,drowning,NA,identified,NA,NA,NA,21,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1992,Spain,Alicante,Campello,Western Mediterranean (sea),NA,NA,NA,Campello,23/11/1992,NA,NA,NA,NA,unidentified,NA,unknown person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Spain,Santa Cruz de Tenerife,"Tenerife, Granadilla de Abona",Atlantic,1992,"beach El Camello, Granadilla",8 days,Granadilla de Abona,3/12/1992,NA,NA,drowning,NA,unidentified,NA,unknown,male,NA,30-50,NA,NA,NA,NA,white,NA,"1.70m, 70kg",NA
NA,1992,Spain,Las Palmas,"Gran Canaria, Mogan",Atlantic,1992,NA,NA,Mogan,4/06/1992,found by fishermen,NA,drowning,injury to the head,unidentified,NA,NA,male,NA,30-40,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Spain,Las Palmas,"Lanzarote, Tias",Atlantic,NA,NA,NA,Tias,2/03/1992,NA,NA,cardiogenic shock,NA,identified,NA,NA,NA,14,NA,Algeria,Algeria,NA,NA,NA,NA,NA,NA
NA,1992,Spain,Malaga,Velez Malaga,Western Mediterranean (sea),1992,sea,NA,Velez Malaga,16/04/1993,NA,NA,respiratory failure,NA,unidentified,NA,NA,NA,NA,50,NA,NA,NA,NA,white,NA,"1.80m, 75kg",NA
NA,1992,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,22/09/1992,NA,NA,cardiorespiratory arrest,NA,identified,NA,NA,NA,20,NA,NA,Morocco,NA,NA,NA,NA,NA,NA
NA,1992,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,30/10/1992,NA,NA,drowning,asphyxia,identified,NA,NA,male,34,NA,NA,Morocco,NA,NA,NA,NA,NA,NA
NA,1992,Italy,"Sicily, Catania",Catania,Central Mediterranean,NA,NA,NA,Catania,27/03/1992,NA,NA,NA,NA,identified,NA,NA,male,29,NA,Tunisia,Tunisia,NA,NA,NA,NA,NA,NA
NA,1992,Italy,"Puglia, Bari",Polignano a Mare,Adriatic (sea),1992,sea in front of Polignano a Mare,2 months,Polignano a Mare,26/11/1992,NA,NA,drowning,suffocation,unidentified,NA,unknown cadaver,NA,NA,25-30,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 3,1992,Italy,"Puglia, Lecce",Santa Cesaria Terme,Adriatic (sea),NA,NA,NA,Santa Cesaria Terme,20/01/1993,NA,NA,NA,NA,identified,NA,NA,male,17,NA,Albania,NA,NA,NA,NA,NA,NA,NA
Puglia 3,1992,Italy,"Puglia, Lecce",Santa Cesaria Terme,Adriatic (sea),NA,NA,NA,Santa Cesaria Terme,20/01/1993,NA,NA,NA,NA,identified,NA,NA,male,28,NA,Albania,NA,NA,NA,NA,NA,NA,NA
Puglia 3,1992,Italy,"Puglia, Lecce",Santa Cesaria Terme,Adriatic (sea),NA,NA,NA,Santa Cesaria Terme,20/01/1993,NA,NA,NA,NA,identified,NA,NA,male,18,NA,Albania,NA,NA,NA,NA,NA,NA,NA
Puglia 3,1992,Italy,"Puglia, Lecce",Santa Cesaria Terme,Adriatic (sea),NA,NA,NA,Santa Cesaria Terme,20/01/1993,NA,NA,NA,NA,identified,NA,NA,male,18,NA,Albania,NA,NA,NA,NA,NA,NA,NA
NA,1992,Italy,"Puglia, Lecce",Lecce,Adriatic (sea),NA,NA,NA,Lecce,22/05/1992,NA,NA,NA,NA,identified,NA,NA,female,26,NA,NA,Somalia,Somalia,NA,NA,NA,NA,NA
NA,1992,Italy,"Puglia, Brindisi",Carovigno,Adriatic (sea),NA,NA,NA,Carovigno,08/05/1992,NA,NA,NA,NA,identified,NA,NA,male,19,NA,Albania,NA,NA,NA,NA,NA,NA,NA
NA,1992,Italy,"Puglia, Lecce",Lecce,Adriatic (sea),NA,NA,NA,Lecce,23/03/1998,NA,NA,NA,NA,unidentified,NA,"unidentified person of female sex, non-EU",female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Greece,Evros,Dikaia,Eastern Mediterranean (land),1992,"river Evros, Dikaia",NA,Trigono,2/11/1990,NA,NA,NA,presumed drowning,unidentified,NA,unidentified,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Greece,Evros,Alexandroupoli,Eastern Mediterranean (land),NA,NA,NA,Alexandroupoli,19/05/1993,NA,NA,drowning,NA,unidentified,NA,unidentified,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Aegean 3,1992,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),1992,"sea, N from Ikaria",NA,Vathy,23/09/1992,NA,NA,drowning,NA,unidentified,NA,unknown woman,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Aegean 3,1992,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),1992,"sea, N from Ikaria",NA,Vathy,23/09/1992,NA,NA,drowning,NA,unidentified,NA,unknown man,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Aegean 3,1992,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),1992,"sea, N from Ikaria",NA,Vathy,23/09/1992,NA,NA,drowning,NA,unidentified,NA,unknown woman,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Aegean 3,1992,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),1992,"sea, N from Ikaria",NA,Vathy,23/09/1992,NA,NA,drowning,NA,unidentified,NA,unknown woman,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Greece,North Aegean,"Ikaria, Agios Kyrikos",Eastern Mediterranean (sea),1992,"beach Kionio, Perdiki",NA,Agios Kyrikos,2/11/1992,NA,NA,drowning,NA,unidentified,NA,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,decomposed
NA,1992,Greece,Dodecanese,Rhodes,Eastern Mediterranean (sea),1993,"sea, Plakes, Megisti island",3-4 months,Rhodes City,4/05/1993,the body was in the water for 3-4 months,NA,undetermined due to decomposition,NA,unidentified,NA,corpse of man of unknown identity,male,NA,40+,NA,NA,NA,NA,NA,NA,NA,criminal elements excluded
NA,1992,Greece,Cyclades,"Naxos, Drimalia",Eastern Mediterranean (sea),1992,sea,NA,Drimalia,26/09/1992,NA,NA,drowning,NA,unidentified,NA,NA,male,NA,35-40,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Greece,Cyclades,"Naxos, Chora",Eastern Mediterranean (sea),NA,sea,NA,Chora,28/09/1992,NA,NA,drowning,NA,unidentified,NA,unidentified woman,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Greece,Cyclades,"Naxos, Chora",Eastern Mediterranean (sea),1992,sea,NA,Chora,28/09/1992,NA,NA,drowning,NA,unidentified,NA,unidentified woman,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Greece,Cyclades,"Naxos, Chora",Eastern Mediterranean (sea),1992,sea,NA,Chora,28/09/1992,NA,NA,drowning,NA,unidentified,NA,unidentified man,male,NA,35-40,NA,NA,NA,NA,NA,NA,NA,NA
NA,1992,Greece,Crete,Heraklion,Eastern Mediterranean (sea),1992,"sea, 20n.mi. NW of Heraklion",2 months,Heraklion,26/11/1992,body had been in the sea for 2 months,NA,NA,NA,unidentified,NA,unknown young male,male,NA,young,NA,NA,NA,NA,NA,clothes,NA,NA
NA,1992,Greece,Western Macedonia,Kozani,Adriatic (land),NA,NA,NA,Kozani,21/09/1992,NA,car accident,injury sustained from car accident,NA,unidentified,NA,of unknown data,male,NA,30-35,NA,NA,NA,Albania,NA,"clothes, shoes, money",NA,NA
NA,1993,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,1/11/1993,NA,NA,drowning,NA,unidentified,NA,unknown,male,NA,25-30,NA,NA,NA,NA,NA,clothes,NA,NA
NA,1993,Spain,Cadiz,Algeciras,Western Mediterranean (sea),1993,NA,6-8 days,Algeciras,15/06/1993,NA,NA,dehydration,ventricular fibrilation,identified,NA,unknown,male,25,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1993,Spain,Cadiz,Barbate,Western Mediterranean (sea),NA,NA,NA,Barbate,7/10/1993,NA,NA,drowning,NA,unidentified,NA,"unknown black person, north African man",male,NA,NA,NA,NA,NA,NA,black / North African,NA,NA,NA
NA,1993,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,20/01/1993,NA,NA,cardiorespiratory arrest,injury to the head,unidentified,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,7/05/1993,NA,NA,drowning,NA,identified,NA,NA,male,37,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1993,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,7/09/1993,NA,NA,cardiorespiratory arrest,presumed drowning,identified,NA,NA,NA,23,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1993,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,13/01/1994,NA,NA,cardiorespiratory arrest,NA,unidentified,NA,NA,NA,NA,15-16,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Italy,"Sicily, Ragusa",Marina di Ragusa,Central Mediterranean,NA,NA,NA,Marina di Ragusa,14/06/1993,NA,NA,NA,NA,identified,NA,NA,male,25,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1993,Italy,"Puglia, Foggia",Vico del Gargano,Adriatic (sea),1993,"coast, Calenelle, Vico del Gargano",1 month,Vico del Gargano,11/03/1993,NA,fell into water,drowning,NA,unidentified,NA,cadaver of female sex,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Italy,"Puglia, Lecce",Lecce,Adriatic (sea),NA,NA,NA,Lecce,15/04/1998,NA,NA,drowning,NA,unidentified,NA,unidentified person of male sex,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Italy,"Puglia, Lecce",Lecce,Adriatic (sea),NA,NA,NA,Lecce,15/04/1998,NA,NA,drowning,NA,unidentified,NA,unidentified person of male sex,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Italy,"Campania, Napoli",Napoli,International Port,NA,NA,NA,Napoli,30/05/1993,NA,NA,NA,NA,unidentified,NA,unknown,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Italy,"Campania, Napoli",Napoli,International Port,NA,"on board Howkone, Varco Carmine Molo",NA,Napoli,05/03/1993,NA,NA,NA,NA,unidentified,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Italy,"Calabria, Crotone",Crucoli and Torretta di Crucoli,Central Mediterranean,NA,NA,NA,Crucoli,09/04/1993,NA,NA,NA,NA,identified,NA,NA,female,48,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
Evros 3,1993,Greece,Evros,Peplos,Eastern Mediterranean (land),NA,NA,NA,Peplos,30/11/1993,NA,NA,hypothermia,NA,unidentified,NA,unidentified,male,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
Evros 3,1993,Greece,Evros,Peplos,Eastern Mediterranean (land),NA,NA,NA,Peplos,30/11/1993,NA,NA,hypothermia,NA,unidentified,NA,unidentified,male,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Greece,Evros,Alexandroupoli,Eastern Mediterranean (land),1994,NA,3-4 months,Alexandroupoli,25/02/1994,body recovered by Feres police,NA,undetermined due to decomposition,NA,unidentified,NA,unidentified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Greece,Evros,Alexandroupoli,Eastern Mediterranean (land),NA,NA,NA,Alexandroupoli,16/05/1994,NA,NA,NA,presumed drowning,unidentified,NA,unidentified,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,decomposed
NA,1993,Greece,North Aegean,Ai Stratis,Eastern Mediterranean (sea),1993,beach Alonitsi,NA,Ai stratis,13/01/1993,NA,NA,undetermined due to decomposition,NA,unidentified,NA,unknown,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,mummified
NA,1993,Greece,Ionian islands,Corfu,Adriatic (sea),1993,NA,NA,Corfu,21/10/1993,NA,NA,respiratory failure,drowning,unidentified,NA,corpse of a man of unknown data,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1993,Greece,Ionian islands,Corfu,Adriatic (sea),1993,"sea, Kassiopi",NA,Corfu,24/12/1993,NA,NA,NA,presumed drowning,unidentified,NA,unknown man,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,decomposed
NA,1993,Greece,Western Macedonia,Kastoria,Adriatic (land),NA,NA,NA,Kastoria,29/09/1993,NA,NA,"rupture of lungs, heart and aorta",shot,unidentified,NA,man of unknown data,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1994,Spain,Cadiz,Tarifa,Western Mediterranean (sea),NA,NA,NA,Tarifa,18/05/1994,NA,NA,heart attack,cold shock response (immersion in cold water),identified,NA,NA,male,43,NA,Iran,NA,NA,NA,NA,NA,NA,NA
NA,1994,Spain,Cadiz,Tarifa,Western Mediterranean (sea),NA,NA,30 days,Tarifa,26/05/1994,NA,NA,drowning,NA,unidentified,NA,unidentified male person,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1994,Spain,Cadiz,Conil de la Frontera,Western Mediterranean (sea),NA,NA,NA,Conil de la Frontera,21/01/1994,NA,NA,drowning,NA,unidentified,NA,unknown person,male,NA,NA,NA,NA,NA,NA,Maghreb,NA,NA,NA
NA,1994,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,29/08/1994,NA,NA,drowning,NA,identified,NA,NA,male,33,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
Cadiz 36,1994,Spain,Cadiz,Cadiz,Western Mediterranean (sea),NA,sea,NA,Cadiz,6/08/1994,NA,NA,drowning,NA,unidentified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cadiz 36,1994,Spain,Cadiz,Cadiz,Western Mediterranean (sea),NA,sea,NA,Cadiz,6/08/1994,NA,NA,drowning,NA,unidentified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1994,Spain,Cadiz,Chipiona,Western Mediterranean (sea),NA,"sea, near Chipiona",NA,Chipiona,29/11/1994,NA,NA,NA,NA,unidentified,NA,"unknown man, race black",male,NA,27-28,NA,NA,NA,NA,black,NA,NA,NA
NA,1994,Spain,Cadiz,Puerto Real,Western Mediterranean (sea),NA,"river near the sea, Cano de la Cortadura",NA,Puerto Real,19/12/1994,body suspected of coming from the sea,NA,drowning,NA,unidentified,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maghreb,NA,NA,NA
NA,1994,Spain,Granada,Lujar,Western Mediterranean (sea),NA,"beach, Cambriles",8 days,Lujar,7/10/1994,NA,NA,drowning,NA,unidentified,NA,unknown,male,NA,NA,NA,NA,NA,NA,NA,clothes,black hair,NA
NA,1994,Spain,Almeria,Almeria,Western Mediterranean (sea),NA,NA,NA,Almeria,20/01/1994,NA,NA,drowning,NA,identified,NA,NA,male,31,NA,Algeria,NA,NA,NA,NA,NA,NA,NA
NA,1994,Spain,Almeria,Almeria,Western Mediterranean (sea),NA,NA,NA,Almeria,4/02/1994,NA,NA,drowning,NA,identified,NA,NA,male,21,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1994,Spain,Santa Cruz de Tenerife,"Tenerife, Adeje",Atlantic,1995,"sea, 5n.mi. from port Colon",6-12 months,Adeje,3/07/1995,NA,NA,NA,NA,unidentified,NA,NA,male,NA,25-45,NA,NA,NA,NA,white,NA,1.75m,NA
NA,1994,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,26/04/1994,NA,NA,drowning,cardiorespiratory arrest,unidentified,NA,NA,NA,NA,19-20,NA,Melilla,NA,NA,NA,NA,NA,NA
NA,1994,Italy,"Sicily, Agrigento",Siculiana,Central Mediterranean,1994,"contrada Fungitedda, Torre Salsa, Siculiana",1 day,NA,NA,NA,NA,drowning,NA,unidentified,NA,unknown subject,male,NA,NA,NA,NA,NA,NA,black,NA,NA,NA
NA,1994,Italy,"Sicily, Trapani",Pantelleria,Central Mediterranean,1994,"sea, Pantelleria",NA,Pantelleria,08/10/1994,NA,NA,NA,NA,unidentified,NA,unknown/stranger,male,NA,25-30,NA,NA,NA,NA,NA,NA,NA,NA
NA,1994,Italy,"Puglia, Lecce",Racale,Adriatic (sea),NA,NA,NA,Racale,16/06/2014,NA,NA,NA,NA,identified,NA,NA,male,28,NA,Albania,NA,NA,NA,NA,NA,NA,NA
NA,1994,Italy,"Puglia, Lecce",Otranto,Adriatic (sea),NA,NA,NA,Otranto,26/10/1994,NA,NA,NA,NA,identified,NA,NA,female,19,NA,Yugoslavia,NA,NA,NA,NA,NA,NA,NA
NA,1994,Italy,"Puglia, Lecce",Otranto,Adriatic (sea),NA,NA,NA,Otranto,28/10/1994,NA,NA,NA,NA,identified,NA,NA,male,28,NA,Albania,NA,NA,NA,NA,NA,NA,NA
Puglia 15,1994,Italy,"Puglia, Lecce",Vernole,Adriatic (sea),NA,NA,NA,Vernole,25/10/1994,NA,NA,NA,NA,unidentified,NA,unknown name,male,NA,NA,NA,Turkey,Turkey,NA,NA,NA,NA,NA
Puglia 15,1994,Italy,"Puglia, Lecce",Vernole,Adriatic (sea),NA,NA,NA,Vernole,25/10/1994,NA,NA,NA,NA,identified,NA,NA,female,0,NA,NA,NA,Turkey,NA,NA,NA,NA,NA
NA,1994,Italy,"Puglia, Brindisi",Ostuni,Adriatic (sea),1994,"reef between Torre-Pozzelle and Villaggio Valtur, Ostuni",NA,Ostuni,09/12/1994,"found with nylon rope twisted around hand and leg, only parts of the body found",NA,NA,NA,unidentified,NA,unidentified cadaver,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,advanced decomposition
NA,1994,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),1994,18n.mi. from coast of Brindisi,5 weeks,Brindisi,19/05/1995,NA,NA,NA,NA,identified,NA,NA,male,43,NA,Bulgaria,NA,NA,NA,NA,NA,NA,NA
NA,1994,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,26/08/1994,found by N/P Rivera during a fishing hunt,NA,NA,NA,unidentified,NA,unidentified person,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1994,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),1994,far away from the coast of Salento,NA,Brindisi,14/06/1994,found by M/P Nettuno,NA,NA,NA,unidentified,NA,unidentified person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1994,Italy,"Puglia, Brindisi",Fasano,Adriatic (sea),1994,"sea near Scavi di Egnazia, Savelletri, Fasano",NA,Fasano,29/08/1994,NA,NA,NA,NA,unidentified,NA,unidentified person of male sex,male,NA,25-30,NA,NA,NA,Albania,white,"clothes, belt, shoes, keys, casino token","1.65m-1.70m, blue eyes, brown hair",NA
NA,1994,Italy,"Puglia, Lecce",Lecce,Adriatic (sea),NA,NA,NA,Lecce,15/04/1998,NA,NA,drowning,NA,unidentified,NA,unidentified person of male sex,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1994,Malta,Malta,Valletta,Central Mediterranean,1994,"sea, 3n.mi. from Xghe, Zabbar",7-8 days,Valletta,27/02/1996,NA,NA,drowning,NA,identified,NA,NA,male,19,NA,Algeria,NA,NA,NA,NA,NA,NA,NA
NA,1994,Malta,Malta,Valletta,Central Mediterranean,1994,35.57 N 14.37 E,7-8 days,Valletta,31/05/2002,body was retrieved from the sea,NA,drowning,NA,identified,NA,NA,NA,21,NA,Libya,NA,NA,NA,NA,NA,NA,NA
Evros 1,1994,Greece,Evros,Orestiada,Eastern Mediterranean (land),NA,NA,NA,Orestiada,17/01/1995,NA,NA,mine explosion,NA,identified,NA,NA,male,25,NA,Rwanda,NA,Rwanda,NA,NA,NA,NA,NA
Evros 1,1994,Greece,Evros,Orestiada,Eastern Mediterranean (land),NA,NA,NA,Orestiada,17/01/1995,NA,NA,shock (hemorrhagic),mine explosion,unidentified,NA,unknown man,male,NA,25,NA,NA,NA,Rwanda,black,NA,NA,NA
NA,1994,Greece,Evros,Orestiada,Eastern Mediterranean (land),NA,NA,NA,Orestiada,24/06/1994,NA,NA,mine explosion,NA,identified,NA,NA,male,NA,20-21,Romania,Romania,NA,NA,NA,NA,NA,NA
Evros 11,1994,Greece,Evros,Alexandroupoli,Eastern Mediterranean (land),NA,NA,NA,Alexandroupoli,21/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evros 11,1994,Greece,Evros,Alexandroupoli,Eastern Mediterranean (land),NA,NA,NA,Alexandroupoli,21/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evros 11,1994,Greece,Evros,Alexandroupoli,Eastern Mediterranean (land),NA,NA,NA,Alexandroupoli,21/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evros 12,1994,Greece,Evros,Didimoticho,Eastern Mediterranean (land),NA,NA,NA,Didimoticho,19/03/1994,NA,NA,shock (hemorrhagic),mine explosion,identified,NA,NA,male,NA,NA,Romania,NA,NA,NA,NA,NA,NA,NA
Evros 12,1994,Greece,Evros,Didimoticho,Eastern Mediterranean (land),NA,NA,NA,Didimoticho,19/03/1994,NA,NA,shock (hemorrhagic),mine explosion,identified,NA,NA,male,NA,NA,Romania,NA,NA,NA,NA,NA,NA,NA
Evros 12,1994,Greece,Evros,Didimoticho,Eastern Mediterranean (land),NA,NA,NA,Didimoticho,19/03/1994,NA,NA,shock (hemorrhagic),mine explosion,identified,NA,NA,male,NA,NA,Romania,NA,NA,NA,NA,NA,NA,NA
Dodecanese 1,1994,Greece,Dodecanese,Kos,Eastern Mediterranean (sea),1994,"sea, Pserimos-Kefalos",NA,Dikaiou,21/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified woman,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dodecanese 1,1994,Greece,Dodecanese,Kos,Eastern Mediterranean (sea),1994,"sea, Pserimos-Kefalos",NA,Dikaiou,21/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified woman,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dodecanese 1,1994,Greece,Dodecanese,Kos,Eastern Mediterranean (sea),1994,"sea, Pserimos-Kefalos",NA,Dikaiou,21/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified man,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dodecanese 1,1994,Greece,Dodecanese,Kos,Eastern Mediterranean (sea),1994,"sea, Pserimos-Kefalos",NA,Dikaiou,21/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified woman,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dodecanese 1,1994,Greece,Dodecanese,Kos,Eastern Mediterranean (sea),1994,"sea, Pserimos-Kefalos",NA,Dikaiou,21/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified man,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dodecanese 1,1994,Greece,Dodecanese,Kos,Eastern Mediterranean (sea),NA,NA,NA,Dikaiou,24/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified man,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dodecanese 1,1994,Greece,Dodecanese,Kos,Eastern Mediterranean (sea),NA,NA,NA,Dikaiou,24/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified man,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dodecanese 1,1994,Greece,Dodecanese,Kos,Eastern Mediterranean (sea),NA,NA,NA,Dikaiou,24/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified man,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1994,Greece,Dodecanese,Rhodes,Eastern Mediterranean (sea),1994,"sea, N of Ros rock",25 days,Rhodes City,17/02/1994,NA,NA,undetermined due to decomposition,presumed drowning,unidentified,NA,unidentified corpse,male,NA,5-6,NA,NA,NA,NA,NA,NA,NA,no injuries
NA,1994,Greece,Crete,Sfakia,Eastern Mediterranean (sea),1994,"sea, Koutelos Vouva Sfakion",NA,Sfakia,24/11/1994,NA,NA,drowning,NA,unidentified,NA,unidentified male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1994,Greece,Crete,Perama,Eastern Mediterranean (sea),NA,NA,NA,Perama,19/08/1994,NA,NA,drowning,NA,identified,NA,NA,male,26,NA,Algeria,NA,France,NA,NA,NA,NA,NA
NA,1994,Greece,Western Macedonia,Kastoria,Adriatic (land),NA,NA,NA,Kastoria,22/03/1994,NA,NA,injury to the thorax,shot,identified,NA,NA,male,NA,NA,Albania,NA,NA,NA,NA,NA,NA,NA
NA,1994,Greece,Western Macedonia,Kastoria,Adriatic (land),NA,NA,NA,Kastoria,30/09/1994,NA,NA,cardiac arrest,decompression sickness,unidentified,NA,man of unknown data,male,NA,25,NA,NA,NA,Albania,NA,NA,NA,violent death
NA,1994,Greece,Western Macedonia,Prespes,Adriatic (land),1995,"mountain area Daoula, Mikrolimni, Florina",NA,Prespes,10/05/1995,NA,NA,internal brain haemorrhage,injury to the head,unidentified,NA,Albanian of unknown data,male,NA,25,NA,NA,NA,Albania,NA,NA,NA,NA
NA,1994,Spain,Ceuta,Ceuta,Western Mediterranean (land),NA,NA,45 days,Ceuta,17/06/1991,NA,NA,drowning,NA,unidentified,NA,unknown male cadaver,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
